"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
13432,6/30/2024 0:00:00,6785,"STATE HIGHWAY PATROL",6369,3/16/2018 0:00:00,2490,"Other","Ohio Credit Union Foundation","Program Grant"
13432,6/30/2024 0:00:00,6785,"STATE HIGHWAY PATROL",6467,6/27/2018 0:00:00,3100,"Other","Ohio Credit Union Foundation","Program Grant"
13432,6/30/2024 0:00:00,6785,"STATE HIGHWAY PATROL",7655,2/12/2020 0:00:00,1195,"Other","Ohio Credit Union Foundation","Program Grant"
13472,6/30/2024 0:00:00,6806,"BERKELEY COMMUNITY",8020,6/18/2020 0:00:00,10000,"Community Development Financial Institution (CDFI)","","Program Grant"
13472,6/30/2024 0:00:00,6806,"BERKELEY COMMUNITY",9759,12/11/2021 5:00:00 AM,12000,"Other","Inclusiv","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",5039,9/30/2015 0:00:00,1300000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",5040,8/31/2015 0:00:00,3995,"Other","NCUA Cyber Grant","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",5041,3/31/2014 0:00:00,2500,"Other","NCUA CDFI Certification","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",6409,4/10/2018 0:00:00,596500,"Community Development Financial Institution (CDFI)","","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",9083,11/19/2019 5:00:00 AM,565000,"Community Development Financial Institution (CDFI)","","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",9355,6/15/2021 4:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Capital- unrestricted donation to equity"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",9552,12/18/2021 5:00:00 AM,590000,"Community Development Financial Institution (CDFI)","","Program Grant"
13476,6/30/2024 0:00:00,6810,"CAROLINA FOOTHILLS",10210,2/8/2022 5:00:00 AM,333000,"Community Development Financial Institution (CDFI)","","Program Grant"
13492,6/30/2024 0:00:00,6819,"VISION FINANCIAL",4217,8/1/2014 0:00:00,3000,"Other","The Office of Small Credit Union Initiatives- NCUA","Program Grant"
13492,6/30/2024 0:00:00,6819,"VISION FINANCIAL",7202,1/4/2019 0:00:00,800,"Other","Carolinas Credit Union Foundation","Program Grant"
13533,6/30/2024 0:00:00,6847,"CTA SOUTH",10537,5/18/2023 5:00:00 AM,75000,"Community Development Financial Institution (CDFI)","","Program Grant"
13533,6/30/2024 0:00:00,6847,"CTA SOUTH",11070,11/30/2023 6:00:00 AM,50000,"Community Development Financial Institution (CDFI)","","Program Grant"
13591,6/30/2024 0:00:00,6887,"CHEROKEE COUNTY",4424,4/2/2015 0:00:00,3000,"Other","Office of Small Credit Union Inititives (OSCUI)","Program Grant"
13591,6/30/2024 0:00:00,6887,"CHEROKEE COUNTY",6453,5/4/2018 0:00:00,8420,"Other","National Credit Union Association","Program Grant"
13591,6/30/2024 0:00:00,6887,"CHEROKEE COUNTY",7677,1/23/2020 0:00:00,9980,"Other","National Credit Union Association","Program Grant"
13591,6/30/2024 0:00:00,6887,"CHEROKEE COUNTY",8987,6/14/2021 5:00:00 AM,2000,"Other","Cornerstone Resources","Program Grant"
13591,6/30/2024 0:00:00,6887,"CHEROKEE COUNTY",10560,6/6/2023 5:00:00 AM,3600,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13605,6/30/2024 0:00:00,6897,"ABNB",11525,6/17/2024 4:00:00 AM,15000,"Federal Home Loan Bank","","Program Grant"
13616,6/30/2024 0:00:00,6904,"INDIANA STATE UNIVERSITY",5403,7/25/2016 0:00:00,2500,"Other","Office of Small Credit Union Initiaties","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",596,6/14/2011 0:00:00,5000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",597,12/3/2011 0:00:00,2500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",3119,12/12/2012 0:00:00,7500,"National Credit Union Foundation","","Not Collected"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",3472,9/1/2013 0:00:00,3000,"National Credit Union Foundation","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",3773,3/10/2014 0:00:00,4000,"National Credit Union Foundation","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",4037,8/1/2014 0:00:00,9000,"National Credit Union Foundation","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",6934,10/29/2018 0:00:00,10000,"National Credit Union Foundation","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",7985,6/30/2020 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",9041,7/24/2021 7:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",9505,12/31/2021 8:00:00 AM,1250000,"Community Development Financial Institution (CDFI)","","Capital- unrestricted donation to equity"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",9506,9/30/2021 7:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",9507,8/31/2021 7:00:00 AM,1826000,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",9508,9/30/2020 7:00:00 AM,375000,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",10163,12/28/2022 8:00:00 AM,156759,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",10164,3/13/2022 8:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",10386,9/15/2022 7:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13649,6/30/2024 0:00:00,6927,"IRONWORKERS USA",10785,9/25/2023 7:00:00 AM,1000000,"Community Development Financial Institution (CDFI)","","Capital- unrestricted donation to equity"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4194,12/24/2014 0:00:00,1,"National Credit Union Foundation","","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4195,11/7/2014 0:00:00,1500,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4284,3/30/2015 0:00:00,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4285,2/19/2015 0:00:00,1000,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4661,10/15/2015 0:00:00,1000,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4662,10/6/2015 0:00:00,1000,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",4663,7/1/2015 0:00:00,2015,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5058,4/8/2016 0:00:00,1250,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5059,2/22/2016 0:00:00,2500,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5700,3/23/2017 0:00:00,1250,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5911,6/14/2017 0:00:00,1500,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5912,5/30/2017 0:00:00,1542,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",5913,4/25/2017 0:00:00,750,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",6578,5/1/2018 0:00:00,3000,"Other","Association of Credit Union Leagues","Program Grant"
13672,6/30/2024 0:00:00,6943,"VICTORIA CITY-COUNTY EMPLOYEES",6855,10/29/2018 0:00:00,5700,"National Credit Union Foundation","","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",4686,7/29/2015 0:00:00,8775,"Other","NCUA OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",4687,4/2/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",5804,5/22/2017 0:00:00,7000,"Other","NCUA-OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",6466,6/20/2018 0:00:00,7500,"Other","NCUA OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",7107,6/27/2019 0:00:00,10000,"Other","NCUA OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",7646,8/30/2019 0:00:00,800000,"Other","NCUA-OSCUI","Program Grant"
13682,6/30/2024 0:00:00,6948,"BREWER",8832,7/14/2020 0:00:00,7000,"Other","NCUA-OSCUI","Program Grant"
13687,6/30/2024 0:00:00,6950,"FELICIANA",4545,4/2/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13687,6/30/2024 0:00:00,6950,"FELICIANA",5401,7/29/2016 0:00:00,5079,"Other","La Dept of Labor Worforce Commission Incumbent Worker Training","Program Grant"
13733,6/30/2024 0:00:00,6981,"GLASS CAP",7318,8/13/2019 0:00:00,8455,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",3934,2/20/2014 0:00:00,1000,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",4365,2/19/2015 0:00:00,750,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",5382,9/22/2016 0:00:00,500,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",5383,9/22/2016 0:00:00,1250,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",5745,4/21/2017 0:00:00,800,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",6311,12/22/2017 0:00:00,1000,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",6397,2/9/2018 0:00:00,2250,"Other","NCUA  CDRLF Program","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",6522,5/22/2018 0:00:00,2500,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",6579,6/29/2018 0:00:00,776500,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",6669,9/18/2018 0:00:00,500,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",7521,5/31/2019 0:00:00,1240,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",7966,5/5/2020 0:00:00,2500,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",8892,4/27/2021 0:00:00,2000,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",9353,8/20/2021 5:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",9621,12/21/2021 6:00:00 AM,2000,"Other","ASSOCIATION OF CREDIT UNION LEAGUES","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",9622,12/8/2021 6:00:00 AM,300000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",9716,4/12/2022 5:00:00 AM,762,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",10132,9/26/2022 5:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",10419,4/10/2023 5:00:00 AM,2974606,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",10420,3/22/2023 5:00:00 AM,600,"Other","Association of Credit Union Leagues","Program Grant"
13762,6/30/2024 0:00:00,7004,"DIAMOND LAKES",11314,3/20/2024 5:00:00 AM,1575,"Other","Association of Credit Union Leagues","Program Grant"
13823,6/30/2024 0:00:00,7047,"BRADFORD AREA",224,4/14/2011 4:00:00 AM,3000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13833,6/30/2024 0:00:00,7053,"C U P",3574,11/30/2013 0:00:00,1500,"Other","Mountain America Credit Credit Union","Program Grant"
13833,6/30/2024 0:00:00,7053,"C U P",4542,4/2/2015 0:00:00,3200,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13842,6/30/2024 0:00:00,7056,"WESTMINSTER",7787,4/8/2020 0:00:00,5000,"Other","Alloya Corp FCU","Capital- unrestricted donation to equity"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",6864,12/24/2018 0:00:00,10000,"National Federation of Community Development Credit Unions","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",7426,8/29/2019 0:00:00,8000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",7582,11/19/2019 0:00:00,599000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",8191,7/14/2020 0:00:00,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",8330,9/30/2020 0:00:00,15000,"National Federation of Community Development Credit Unions","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",8331,9/30/2020 0:00:00,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",9056,7/26/2021 4:00:00 AM,1826000,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",9057,7/26/2021 4:00:00 AM,5000,"National Federation of Community Development Credit Unions","","Program Grant"
13852,6/30/2024 0:00:00,7065,"THE BRIDGEWAY",9805,4/29/2022 4:00:00 AM,125000,"Community Development Financial Institution (CDFI)","","Program Grant"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",599,12/13/2010 0:00:00,5000,"Other","Washington Credit Union Foundation","Not Collected"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",600,6/29/2011 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",2028,3/30/2012 0:00:00,200,"Other","NWCU Foundation","Not Collected"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",3251,4/15/2013 0:00:00,300,"Other","GH Chapter of Credit Unions","Not Collected"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",3252,4/12/2013 7:00:00 AM,850,"Other","NWCUA","Not Collected"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",3421,8/27/2013 0:00:00,1164,"Other","NCUA OSCUI","Program Grant"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",4300,3/31/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",4614,5/14/2015 0:00:00,151,"Other","GH Chapter of Credits Unions","Pass Through"
13857,6/30/2024 0:00:00,7068,"LONGSHORE",5988,8/30/2017 0:00:00,7500,"Other","NCUA CDRLF","Program Grant"
13885,6/30/2024 0:00:00,7087,"L C E",9544,11/8/2021 5:00:00 AM,10000,"State League Foundation","","Pass Through"
13926,6/30/2024 0:00:00,7114,"TEWKSBURY",8420,6/30/2020 0:00:00,500,"Other","Association of Credit Union Leagues","Program Grant"
13939,6/30/2024 0:00:00,7122,"PUERTO RICO",7749,1/10/2020 0:00:00,7500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
13939,6/30/2024 0:00:00,7122,"PUERTO RICO",8195,6/8/2020 0:00:00,5000,"Other","Departamento de Hacienda de Puerto Rico","Program Grant"
13939,6/30/2024 0:00:00,7122,"PUERTO RICO",9156,6/15/2021 4:00:00 AM,1826265,"Community Development Financial Institution (CDFI)","","Subsidy for Risk or ALL"
13966,6/30/2024 0:00:00,7137,"CHADRON",3765,3/10/2014 0:00:00,4000,"Other","OSCUI","Program Grant"
13966,6/30/2024 0:00:00,7137,"CHADRON",3983,8/1/2014 0:00:00,10500,"Other","OSCUI","Program Grant"
13966,6/30/2024 0:00:00,7137,"CHADRON",5263,7/25/2016 0:00:00,15000,"Other","OSCUI","Program Grant"
13966,6/30/2024 0:00:00,7137,"CHADRON",7613,4/7/2020 0:00:00,2500,"Other","Alloya Corp CU","Capital- unrestricted donation to equity"
14026,6/30/2024 0:00:00,7172,"FEDMONT",10808,9/30/2023 5:00:00 AM,10000,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Program Grant"
14040,6/30/2024 0:00:00,7181,"NIAGARA-WHEATFIELD",8269,4/8/2020 0:00:00,5000,"Other","Alloya Corporate FCU","Program Grant"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",190,7/1/2009 0:00:00,1235,"Other","Texas Credit Union Foundation","Not Collected"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",191,3/10/2010 0:00:00,2500,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",192,3/1/2011 0:00:00,750,"Other","Texas Credit Union Foundation","Not Collected"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",193,8/1/2011 0:00:00,1318,"NCUA Technical Assistance Program - Community Development Revolving Loan Fund (CDRLF)","","Not Collected"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",895,5/1/2012 5:00:00 AM,1300,"Other","Texas Credit Union Foundation","Not Collected"
14052,6/30/2024 0:00:00,7191,"LIBERTY COUNTY TEACHERS",9746,4/6/2022 5:00:00 AM,3500,"Other","Cornerstone Credit Union Foundation","Pass Through"
14074,6/30/2024 0:00:00,7205,"CITYMARK",7284,8/19/2019 0:00:00,540,"Other","PA Credit Union Foundation","Program Grant"
14120,6/30/2024 0:00:00,7226,"STARK",7855,4/22/2020 0:00:00,4600,"Other","Community Development Revolving Loan Fund (CDRLF)","Program Grant"
14163,6/30/2024 0:00:00,7251,"FIRST COUNTY",4432,4/2/2015 0:00:00,4000,"Other","OSCUI","Program Grant"
14163,6/30/2024 0:00:00,7251,"FIRST COUNTY",7989,5/26/2020 0:00:00,5000,"Other","Indiana Credit Union League","Pass Through"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",3711,3/10/2014 0:00:00,4000,"Other","OSCUI","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",4458,2/19/2015 0:00:00,1500,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",6526,5/22/2018 0:00:00,1250,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",7111,6/3/2019 0:00:00,834,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",8035,5/15/2020 0:00:00,2500,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",8829,3/19/2021 0:00:00,1121,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",9711,4/6/2022 5:00:00 AM,3500,"Other","Association of Credit Union Leagues","Program Grant"
14166,6/30/2024 0:00:00,7253,"COCHRAN COUNTY SCHOOLS",10362,4/24/2023 5:00:00 AM,1389,"Other","Association of Credit Union Leagues","Program Grant"
