"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004"
10515,6/30/2024 0:00:00,5129,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10520,6/30/2024 0:00:00,5132,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10551,6/30/2024 0:00:00,5147,"","Combination","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
10572,6/30/2024 0:00:00,5158,"549300RU85PQV881NJ83","Automated","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 26 2024  7:00AM"
10577,6/30/2024 0:00:00,5162,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10580,6/30/2024 0:00:00,5165,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10585,6/30/2024 0:00:00,5168,"254900LHER54ZRR2C571","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 17 2024  6:00AM"
10600,6/30/2024 0:00:00,5172,"549300ELXS6PBT8OEE44","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  7 2023  7:00AM"
10613,6/30/2024 0:00:00,5178,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10614,6/30/2024 0:00:00,5179,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10623,6/30/2024 0:00:00,5184,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10636,6/30/2024 0:00:00,5189,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10640,6/30/2024 0:00:00,5191,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10648,6/30/2024 0:00:00,5195,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10666,6/30/2024 0:00:00,5206,"","Combination","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","",""
10671,6/30/2024 0:00:00,5209,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10676,6/30/2024 0:00:00,5210,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10684,6/30/2024 0:00:00,5212,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
10687,6/30/2024 0:00:00,5213,"549300UI713YO3L6SF02","Manual","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  5:00AM"
10690,6/30/2024 0:00:00,5215,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10695,6/30/2024 0:00:00,5217,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10696,6/30/2024 0:00:00,5218,"549300F2GDWKJH3GMB47","Automated","1","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb  5 2024  5:00AM"
10699,6/30/2024 0:00:00,5219,"549300SOF7S6E4VRT651","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 16 2024  5:00AM"
10704,6/30/2024 0:00:00,5222,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10706,6/30/2024 0:00:00,5223,"","Combination","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
10709,6/30/2024 0:00:00,5225,"549300BOLK89ZL7BNX85","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 25 2024  7:00AM"
10720,6/30/2024 0:00:00,5230,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10728,6/30/2024 0:00:00,5235,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10729,6/30/2024 0:00:00,5236,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10739,6/30/2024 0:00:00,5244,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10741,6/30/2024 0:00:00,5246,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10746,6/30/2024 0:00:00,5249,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10754,6/30/2024 0:00:00,5253,"254900VECGAWC5PU773","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 12 2024  6:00AM"
10756,6/30/2024 0:00:00,5255,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10763,6/30/2024 0:00:00,5260,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10772,6/30/2024 0:00:00,5266,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10773,6/30/2024 0:00:00,5267,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10778,6/30/2024 0:00:00,5270,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10794,6/30/2024 0:00:00,5278,"254900199XCNE3LN5660","Automated","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 27 2024  5:00AM"
10799,6/30/2024 0:00:00,5282,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10800,6/30/2024 0:00:00,5283,"254900DNIQ7KXCPZFR45","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 30 2024  5:00AM"
10803,6/30/2024 0:00:00,5285,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10832,6/30/2024 0:00:00,5298,"","Combination","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
10857,6/30/2024 0:00:00,5315,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10859,6/30/2024 0:00:00,5316,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10865,6/30/2024 0:00:00,5319,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10866,6/30/2024 0:00:00,5320,"54930020YFOV56MQ7B70","Automated","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 13 2024  5:00AM"
10880,6/30/2024 0:00:00,5324,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
10882,6/30/2024 0:00:00,5325,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10898,6/30/2024 0:00:00,5333,"5493003PENXHP1LH8G96","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
10904,6/30/2024 0:00:00,5336,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10913,6/30/2024 0:00:00,5340,"","Combination","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","",""
10920,6/30/2024 0:00:00,5344,"549300HIKKZQ0TVJWA08","Automated","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 20 2024  6:00AM"
10933,6/30/2024 0:00:00,5349,"5493006MFBT1AI7V3W25","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 30 2024  5:00AM"
10938,6/30/2024 0:00:00,5352,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10939,6/30/2024 0:00:00,5353,"","Automated","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10954,6/30/2024 0:00:00,5362,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
10958,6/30/2024 0:00:00,5364,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
10973,6/30/2024 0:00:00,5371,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
10994,6/30/2024 0:00:00,5381,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11011,6/30/2024 0:00:00,5384,"5493004ZMFHUD3MB7B40","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11014,6/30/2024 0:00:00,5387,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11030,6/30/2024 0:00:00,5394,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11032,6/30/2024 0:00:00,5396,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11045,6/30/2024 0:00:00,5404,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11056,6/30/2024 0:00:00,5410,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11057,6/30/2024 0:00:00,5411,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
11065,6/30/2024 0:00:00,5417,"5493008N1D96CHCTQC27","Automated","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 29 2024  6:00AM"
11067,6/30/2024 0:00:00,5418,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11099,6/30/2024 0:00:00,5436,"","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11111,6/30/2024 0:00:00,5443,"549300KGMXCXMVC0BO47","Automated","1","1","1","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  5:00AM"
11123,6/30/2024 0:00:00,5451,"","Combination","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11144,6/30/2024 0:00:00,5461,"5493001JAQD8VVV8SM40","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  5:00AM"
11152,6/30/2024 0:00:00,5466,"","Automated","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
11154,6/30/2024 0:00:00,5468,"","Automated","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","",""
11157,6/30/2024 0:00:00,5470,"","Manual","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11162,6/30/2024 0:00:00,5474,"5493004KGZVI015KO609","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  8:00AM"
11164,6/30/2024 0:00:00,5475,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11168,6/30/2024 0:00:00,5478,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11170,6/30/2024 0:00:00,5479,"5493001KKF1KUVEDX282","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 22 2024  5:00AM"
11172,6/30/2024 0:00:00,5481,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11242,6/30/2024 0:00:00,5519,"","Manual","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11253,6/30/2024 0:00:00,5524,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11254,6/30/2024 0:00:00,5525,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11273,6/30/2024 0:00:00,5536,"","Manual","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","",""
11285,6/30/2024 0:00:00,5543,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11293,6/30/2024 0:00:00,5548,"254900Q92E0LJ0RGCE42","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11299,6/30/2024 0:00:00,5550,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11300,6/30/2024 0:00:00,5551,"549300W2W119ZBFOWS21","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 31 2024  7:00AM"
11304,6/30/2024 0:00:00,5554,"549300VOPM5QG76KFF73","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2024  5:00AM"
11307,6/30/2024 0:00:00,5555,"254900NZCGMT6517BA94","Automated","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 29 2024  5:00AM"
11316,6/30/2024 0:00:00,5562,"549300L3IHIP0RH6IY76","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 21 2024  7:00AM"
11323,6/30/2024 0:00:00,5568,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11331,6/30/2024 0:00:00,5573,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11340,6/30/2024 0:00:00,5579,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11347,6/30/2024 0:00:00,5583,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11353,6/30/2024 0:00:00,5585,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11364,6/30/2024 0:00:00,5593,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11374,6/30/2024 0:00:00,5596,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11377,6/30/2024 0:00:00,5598,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11380,6/30/2024 0:00:00,5599,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11391,6/30/2024 0:00:00,5604,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11400,6/30/2024 0:00:00,5609,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11402,6/30/2024 0:00:00,5611,"","Combination","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","",""
11409,6/30/2024 0:00:00,5617,"","Manual","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","",""
11440,6/30/2024 0:00:00,5634,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11445,6/30/2024 0:00:00,5636,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11452,6/30/2024 0:00:00,5642,"549300LUMAIOXHIFK142","Combination","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  6:00AM"
11458,6/30/2024 0:00:00,5648,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11459,6/30/2024 0:00:00,5649,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11470,6/30/2024 0:00:00,5659,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11477,6/30/2024 0:00:00,5662,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11520,6/30/2024 0:00:00,5685,"9845007E2D0BDH6C8955","Combination","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  2 2024  7:00AM"
11524,6/30/2024 0:00:00,5688,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11526,6/30/2024 0:00:00,5689,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11533,6/30/2024 0:00:00,5693,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11548,6/30/2024 0:00:00,5701,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","",""
11550,6/30/2024 0:00:00,5703,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11554,6/30/2024 0:00:00,5706,"254900756YRTYX32I428","Combination","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 16 2024  5:00AM"
11567,6/30/2024 0:00:00,5711,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11576,6/30/2024 0:00:00,5715,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11604,6/30/2024 0:00:00,5730,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11640,6/30/2024 0:00:00,5748,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11643,6/30/2024 0:00:00,5751,"","Combination","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11652,6/30/2024 0:00:00,5756,"","Combination","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","",""
11658,6/30/2024 0:00:00,5757,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
11663,6/30/2024 0:00:00,5762,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","",""
11670,6/30/2024 0:00:00,5764,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
